"ID","step","angle","TimeNum","locType","time","temp","nu.x","nu.y","se.mu.x","se.nu.x","se.mu.y","se.nu.y","speed","x","y"
"AM306",357.443013783136,NA,334584.016666667,"p",2008-03-03 01:01:00,28,167.250155817192,-166.927461637171,0,442.511016812011,0,442.511016812011,236.299369591847,342218.651670521,-2677581.10677927
"AM306",411.512748677992,-0.624233024302768,NA,"p",2008-03-03 02:01:00,28.3534673157563,235.828554917305,-332.274205293798,198.328011133072,337.523332526805,198.328011133072,337.523332526805,407.457058863888,342456.841439157,-2677847.62346209
"AM306",133.774757966575,1.2552783005024,NA,"p",2008-03-03 03:01:00,27.9699899467958,-334.6079514672,-534.544239466423,4.89897948556636,292.750747223641,4.89897948556636,292.750747223641,630.634620942913,342500.011210019,-2678256.86558261
"AM306",528.451903073426,1.24836233419052,NA,"p",2008-03-03 04:01:00,27.0054443418125,408.517351687212,504.213149371145,4.12310562561766,251.394112898453,4.12310562561766,251.394112898453,648.935533491812,342630.835346451,-2678284.80715013
"AM306",474.427685661618,0.402348347535939,NA,"p",2008-03-03 05:01:00,27.0179387852978,247.555469846787,527.204367076463,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,582.432962078518,342899.285409748,-2677829.61930168
"AM306",296.246501614461,0.815622013457465,NA,"p",2008-03-03 06:01:00,29.0323076571403,4.60826886641635,534.764655577531,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,534.784510804961,342961.025102778,-2677359.22602024
"AM306",162.771063487692,1.65559868592044,NA,"p",2008-03-03 07:01:00,31.032020513213,-352.285428370134,-279.457612686849,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,449.668300339886,342773.571146415,-2677129.82897588
"AM306",21.0402739952651,2.01520066515908,NA,"p",2008-03-03 08:01:00,33.0129397567691,51.6227283236372,49.4591027836143,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,71.4920200283653,342656.706901102,-2677243.13019951
"AM306",240.295023439144,-1.45794719564031,NA,"p",2008-03-03 09:01:00,34.0652244035691,12.8285179182502,-3.04836701451483,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,13.1857276414329,342676.424447205,-2677250.47264498
"AM306",245.974342591301,-1.10597293318711,NA,"p",2008-03-03 10:01:00,36.0014304128029,-143.666015003691,-259.521011527639,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,296.632903251425,342618.460262004,-2677483.67181205
"AM306",9.90333288475082,1.22845150297222,NA,"p",2008-03-03 11:01:00,39.0133778435352,-125.044910589754,-24.6633941014182,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,127.453962955263,342378.479098383,-2677537.63863816
"AM306",118.368665096747,-1.32865525675602,NA,"p",2008-03-03 12:01:00,38.0347672270684,-157.096641382146,-16.9272185555835,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,158.00596653791,342377.282290084,-2677547.46938849
"AM306",140.44606458253,-1.33893598165181,NA,"p",2008-03-03 13:01:00,37.9811757389635,-20.6443567624751,4.0420237967902,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,21.0363357671951,342259.779027809,-2677561.75659366
"AM306",279.135562688675,0.679528907246371,NA,"p",2008-03-03 14:01:00,36.9737823422086,-169.623772858499,232.547197880991,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,287.837495057632,342211.243746577,-2677429.96348484
"AM306",205.847269922153,0.812503913683171,NA,"p",2008-03-03 15:01:00,38.0226475257981,-181.402637359881,146.0017600841,4.12310562561766,251.207085887321,4.12310562561766,251.207085887321,232.859251026829,341971.599032363,-2677286.8304233
"AM306",1562.75651881535,0.539346343054237,NA,"p",2008-03-03 16:01:00,36.9642055036926,-411.279869225204,-208.931508275719,4.12310562561766,251.573051020971,4.12310562561766,251.573051020971,461.306303859234,341773.435802291,-2677342.54786026
"AM306",949.688600877371,0.312591252934687,NA,"p",2008-03-03 17:01:00,34.9713960530901,-1118.62337612074,-1623.29908101845,5.29150262212918,327.974084342041,5.29150262212918,327.974084342041,1971.40005174979,340699.816663334,-2678478.13135854
"AM306",343.398940770957,0.666540475128087,NA,"p",2008-03-03 18:01:00,33.8074791468572,-28.2452757062986,-446.95079742756,318.91534926999,462.704009059788,318.91534926999,462.704009059788,447.842395180332,340291.21634201,-2679335.42606636
"AM306",297.154275125672,0.292986895303126,NA,"p",2008-03-03 19:01:00,32.9457426574751,131.128475664711,-275.011149942551,514.480320323334,460.099989132797,514.480320323334,460.099989132797,304.673283572543,340366.750720808,-2679670.41470817
"AM306",292.890431456718,0.049512539972947,NA,"p",2008-03-03 20:01:00,32.1126525601182,154.422638292648,-249.879172988036,624.475780154843,459.300555192349,624.475780154843,459.300555192349,293.744706012631,340513.04784794,-2679929.06082513
"AM306",292.311705554099,0.00734668508893577,NA,"p",2008-03-03 21:01:00,31.2822786427362,157.823889620429,-246.201534634628,678.601503092942,459.176436677667,678.601503092942,459.176436677667,292.444141318247,340669.686369014,-2680176.54653897
"AM306",292.114602720836,0.00103017640271663,NA,"p",2008-03-03 22:01:00,30.452167873838,158.296998772189,-245.634901921873,688.480936555254,459.164458554884,688.480936555254,459.164458554884,292.2232791248,340827.825757917,-2680422.38808729
"AM306",291.306979684433,-0.000165071457790655,NA,"p",2008-03-03 23:01:00,29.6221417341245,158.201740653298,-245.353022913743,655.977133747816,459.213457990943,655.977133747816,459.213457990943,291.934747158753,340986.111520515,-2680667.90093518
"AM306",285.861206905628,-0.00223203036701147,NA,"p",2008-03-04 00:01:00,28.7927531928818,157.062986601255,-243.949940851085,574.655549003053,459.551955713388,574.655549003053,459.551955713388,290.138510717474,341143.919245724,-2680912.761055
"AM306",248.660407193004,-0.0180717538506594,NA,"p",2008-03-04 01:01:00,27.9700662733638,149.200856560062,-234.427359824154,424.772880490269,461.409796168222,424.772880490269,461.409796168222,277.879618958246,341298.240166481,-2681153.3887405
"AM306",76.0875090523882,-0.239164495827933,NA,"p",2008-03-04 02:01:00,27.2180701675273,95.4006003925035,-169.28852848491,164.566096143768,452.610207573802,164.566096143768,452.610207573802,194.319017164652,341428.674024527,-2681365.09373993
"AM306",294.265394586351,0.500360120381364,NA,"p",2008-03-04 03:01:00,27.0005256736814,65.3032154703286,-74.468505600593,5.19615242270663,322.336780402113,5.19615242270663,322.336780402113,99.0457887905877,341452.103716761,-2681437.4840608
"AM306",426.057638372801,-0.204747927736136,NA,"p",2008-03-04 04:01:00,26.9251521532628,281.519744954886,-280.585519752247,200.708744204133,338.07691432572,200.708744204133,338.07691432572,397.468993374455,341665.920444747,-2681639.65856286
"AM306",548.690442945561,-0.537393732289791,NA,"p",2008-03-04 05:01:00,27.0077499992144,142.375876862944,-454.740092451717,7.28010988928052,440.903617585522,7.28010988928052,440.903617585522,476.507546630154,341909.51622022,-2681989.21000312
