,event-id,visible,location-long,location-lat,external-temperature,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2008-03-05 15:30:00,9421506631.0,True,31.48156,-24.25949,36.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 16:00:00,9421506632.0,True,31.48265,-24.25666,35.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 16:30:00,9421506633.0,True,31.48375,-24.25563,34.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 17:00:00,9421506634.0,True,31.48532,-24.25495,33.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 17:30:00,9421506635.0,True,31.48611,-24.25432,32.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 18:00:00,9421506636.0,True,31.48939,-24.2535999999999,31.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 18:30:00,9421506637.0,True,31.49015,-24.2534099999999,31.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 19:00:00,9421506638.0,True,31.49154,-24.25299,30.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 19:30:00,9421506639.0,True,31.4925199999999,-24.25316,30.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 20:00:00,9421506640.0,True,31.4986299999999,-24.25573,28.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 20:30:00,9421506641.0,True,31.5011499999999,-24.25695,28.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 21:00:00,9421506642.0,True,31.5057,-24.25635,27.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 21:30:00,,True,,,,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 22:00:00,9421506644.0,True,31.51329,-24.2566799999999,27.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 22:30:00,9421506645.0,True,31.51753,-24.2601499999999,27.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 23:00:00,9421506646.0,True,31.52929,-24.2613699999999,26.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-05 23:30:00,9421506647.0,True,31.5291999999999,-24.26134,26.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 00:00:00,9421506648.0,True,31.52917,-24.2613999999999,26.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 00:30:00,9421506649.0,True,31.52947,-24.2611199999999,26.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 01:00:00,9421506650.0,True,31.52963,-24.26118,26.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 01:30:00,9421506651.0,True,31.52927,-24.2614799999999,27.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 02:00:00,9421506652.0,True,31.5280799999999,-24.26197,26.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 02:30:00,9421506653.0,True,31.52867,-24.26276,26.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 03:00:00,9421506654.0,True,31.52867,-24.26305,26.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 03:30:00,9421506655.0,True,31.52852,-24.26375,26.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 04:00:00,9421506656.0,True,31.53255,-24.26247,26.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 04:30:00,9421506657.0,True,31.53659,-24.26041,26.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 05:00:00,9421506658.0,True,31.53698,-24.2574599999999,26.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 05:30:00,9421506659.0,True,31.53661,-24.2569699999999,27.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 06:00:00,9421506660.0,True,31.5390599999999,-24.2566099999999,30.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 06:30:00,9421506661.0,True,31.54173,-24.2555799999999,31.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 07:00:00,9421506662.0,True,31.54426,-24.25477,33.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 07:30:00,9421506663.0,True,31.54804,-24.2511599999999,34.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 08:00:00,9421506664.0,True,31.54933,-24.24898,35.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 08:30:00,9421506665.0,True,31.54988,-24.24587,36.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
